,optimizer,task_name,iteration,mean_rank,lb,ub,mean_proportion
27,PFN-BODi,levy,27.0,,0.7,0.9666666666666667,0.8333333333333334
28,PFN-BODi,levy,28.0,,0.7,0.9666666666666667,0.8333333333333334
29,PFN-BODi,levy,29.0,,0.7,0.9666666666666667,0.8333333333333334
30,PFN-BODi,levy,30.0,,0.6658333333333334,0.9333333333333333,0.8
31,PFN-BODi,levy,31.0,,0.6,0.9,0.7666666666666667
32,PFN-BODi,levy,32.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
33,PFN-BODi,levy,33.0,,0.5666666666666667,0.9,0.7333333333333333
34,PFN-BODi,levy,34.0,,0.5666666666666667,0.9,0.7333333333333333
35,PFN-BODi,levy,35.0,,0.5666666666666667,0.9,0.7333333333333333
36,PFN-BODi,levy,36.0,,0.5666666666666667,0.9,0.7333333333333333
37,PFN-BODi,levy,37.0,,0.6,0.9,0.7666666666666667
38,PFN-BODi,levy,38.0,,0.5666666666666667,0.8674999999999993,0.7333333333333333
39,PFN-BODi,levy,39.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
40,PFN-BODi,levy,40.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
41,PFN-BODi,levy,41.0,,0.6,0.9,0.7666666666666667
42,PFN-BODi,levy,42.0,,0.6,0.9,0.7666666666666667
43,PFN-BODi,levy,43.0,,0.6325000000000001,0.9,0.7666666666666667
44,PFN-BODi,levy,44.0,,0.6,0.9,0.7666666666666667
45,PFN-BODi,levy,45.0,,0.6,0.9,0.7666666666666667
46,PFN-BODi,levy,46.0,,0.6,0.9,0.7666666666666667
47,PFN-BODi,levy,47.0,,0.6,0.9,0.7666666666666667
48,PFN-BODi,levy,48.0,,0.6,0.9,0.7666666666666667
49,PFN-BODi,levy,49.0,,0.6,0.9,0.7666666666666667
50,PFN-BODi,levy,50.0,,0.6,0.9,0.7666666666666667
51,PFN-BODi,levy,51.0,,0.6,0.9,0.7666666666666667
52,PFN-BODi,levy,52.0,,0.6,0.9,0.7666666666666667
53,PFN-BODi,levy,53.0,,0.6666666666666666,0.9333333333333333,0.8
54,PFN-BODi,levy,54.0,,0.6333333333333333,0.9333333333333333,0.8
55,PFN-BODi,levy,55.0,,0.6666666666666666,0.9333333333333333,0.8
56,PFN-BODi,levy,56.0,,0.6333333333333333,0.9333333333333333,0.8
57,PFN-BODi,levy,57.0,,0.6666666666666666,0.9333333333333333,0.8
58,PFN-BODi,levy,58.0,,0.6333333333333333,0.9333333333333333,0.8
59,PFN-BODi,levy,59.0,,0.6333333333333333,0.9333333333333333,0.8
60,PFN-BODi,levy,60.0,,0.6666666666666666,0.9333333333333333,0.8
61,PFN-BODi,levy,61.0,,0.6666666666666666,0.9333333333333333,0.8
62,PFN-BODi,levy,62.0,,0.6333333333333333,0.9333333333333333,0.8
63,PFN-BODi,levy,63.0,,0.7,0.9666666666666667,0.8333333333333334
64,PFN-BODi,levy,64.0,,0.7,0.9341666666666659,0.8333333333333334
65,PFN-BODi,levy,65.0,,0.7,0.9666666666666667,0.8333333333333334
66,PFN-BODi,levy,66.0,,0.7,0.9666666666666667,0.8333333333333334
67,PFN-BODi,levy,67.0,,0.6666666666666666,0.9666666666666667,0.8333333333333334
68,PFN-BODi,levy,68.0,,0.7,0.9666666666666667,0.8333333333333334
69,PFN-BODi,levy,69.0,,0.7,0.9666666666666667,0.8333333333333334
70,PFN-BODi,levy,70.0,,0.7,0.9666666666666667,0.8333333333333334
71,PFN-BODi,levy,71.0,,0.7,0.9666666666666667,0.8333333333333334
72,PFN-BODi,levy,72.0,,0.7,0.9666666666666667,0.8333333333333334
73,PFN-BODi,levy,73.0,,0.6991666666666667,0.9666666666666667,0.8333333333333334
74,PFN-BODi,levy,74.0,,0.7,0.9333333333333333,0.8333333333333334
75,PFN-BODi,levy,75.0,,0.6666666666666666,0.9666666666666667,0.8333333333333334
76,PFN-BODi,levy,76.0,,0.7,0.9666666666666667,0.8333333333333334
77,PFN-BODi,levy,77.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
78,PFN-BODi,levy,78.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
79,PFN-BODi,levy,79.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
80,PFN-BODi,levy,80.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
81,PFN-BODi,levy,81.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
82,PFN-BODi,levy,82.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
83,PFN-BODi,levy,83.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
84,PFN-BODi,levy,84.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
85,PFN-BODi,levy,85.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
86,PFN-BODi,levy,86.0,,0.7333333333333333,0.9666666666666667,0.8666666666666667
87,PFN-BODi,levy,87.0,,0.7,0.9666666666666667,0.8333333333333334
88,PFN-BODi,levy,88.0,,0.7,0.9666666666666667,0.8333333333333334
89,PFN-BODi,levy,89.0,,0.7,0.9666666666666667,0.8333333333333334
90,PFN-BODi,levy,90.0,,0.7,0.9341666666666659,0.8333333333333334
91,PFN-BODi,levy,91.0,,0.7,0.9333333333333333,0.8333333333333334
92,PFN-BODi,levy,92.0,,0.6333333333333333,0.9333333333333333,0.8
93,PFN-BODi,levy,93.0,,0.6333333333333333,0.9333333333333333,0.8
94,PFN-BODi,levy,94.0,,0.6666666666666666,0.9333333333333333,0.8
95,PFN-BODi,levy,95.0,,0.6658333333333334,0.9333333333333333,0.8
96,PFN-BODi,levy,96.0,,0.6666666666666666,0.9333333333333333,0.8
97,PFN-BODi,levy,97.0,,0.6,0.9,0.7666666666666667
98,PFN-BODi,levy,98.0,,0.6325000000000001,0.9,0.7666666666666667
99,PFN-BODi,levy,99.0,,0.5666666666666667,0.9,0.7333333333333333
100,PFN-BODi,levy,100.0,,0.5666666666666667,0.9,0.7333333333333333
101,PFN-BODi,levy,101.0,,0.4666666666666667,0.8333333333333334,0.6666666666666666
102,PFN-BODi,levy,102.0,,0.5,0.8333333333333334,0.6666666666666666
103,PFN-BODi,levy,103.0,,0.5,0.8333333333333334,0.6666666666666666
104,PFN-BODi,levy,104.0,,0.5,0.8333333333333334,0.6666666666666666
105,PFN-BODi,levy,105.0,,0.5,0.8333333333333334,0.6666666666666666
106,PFN-BODi,levy,106.0,,0.5,0.8333333333333334,0.6666666666666666
107,PFN-BODi,levy,107.0,,0.5,0.8333333333333334,0.6666666666666666
108,PFN-BODi,levy,108.0,,0.5,0.8333333333333334,0.6666666666666666
109,PFN-BODi,levy,109.0,,0.4666666666666667,0.8333333333333334,0.6666666666666666
110,PFN-BODi,levy,110.0,,0.5,0.8333333333333334,0.6666666666666666
111,PFN-BODi,levy,111.0,,0.5,0.8333333333333334,0.6666666666666666
112,PFN-BODi,levy,112.0,,0.5,0.8333333333333334,0.6666666666666666
113,PFN-BODi,levy,113.0,,0.5,0.8333333333333334,0.6666666666666666
114,PFN-BODi,levy,114.0,,0.4666666666666667,0.8,0.6333333333333333
115,PFN-BODi,levy,115.0,,0.5,0.8333333333333334,0.6666666666666666
116,PFN-BODi,levy,116.0,,0.5,0.8333333333333334,0.6666666666666666
117,PFN-BODi,levy,117.0,,0.5,0.8333333333333334,0.6666666666666666
118,PFN-BODi,levy,118.0,,0.5,0.8333333333333334,0.6666666666666666
119,PFN-BODi,levy,119.0,,0.5,0.8333333333333334,0.6666666666666666
120,PFN-BODi,levy,120.0,,0.5,0.8333333333333334,0.6666666666666666
121,PFN-BODi,levy,121.0,,0.5,0.8333333333333334,0.6666666666666666
122,PFN-BODi,levy,122.0,,0.5,0.8333333333333334,0.6666666666666666
123,PFN-BODi,levy,123.0,,0.5,0.8333333333333334,0.6666666666666666
124,PFN-BODi,levy,124.0,,0.5,0.8333333333333334,0.6666666666666666
125,PFN-BODi,levy,125.0,,0.5,0.8333333333333334,0.6666666666666666
126,PFN-BODi,levy,126.0,,0.5,0.8333333333333334,0.6666666666666666
127,PFN-BODi,levy,127.0,,0.4666666666666667,0.8333333333333334,0.6666666666666666
128,PFN-BODi,levy,128.0,,0.5,0.8333333333333334,0.6666666666666666
129,PFN-BODi,levy,129.0,,0.4991666666666667,0.8333333333333334,0.6666666666666666
130,PFN-BODi,levy,130.0,,0.5,0.8333333333333334,0.6666666666666666
131,PFN-BODi,levy,131.0,,0.5,0.8333333333333334,0.6666666666666666
132,PFN-BODi,levy,132.0,,0.5,0.8333333333333334,0.6666666666666666
133,PFN-BODi,levy,133.0,,0.5,0.8333333333333334,0.6666666666666666
134,PFN-BODi,levy,134.0,,0.4666666666666667,0.8,0.6333333333333333
135,PFN-BODi,levy,135.0,,0.4666666666666667,0.8,0.6333333333333333
136,PFN-BODi,levy,136.0,,0.4666666666666667,0.8,0.6333333333333333
137,PFN-BODi,levy,137.0,,0.4666666666666667,0.8,0.6333333333333333
138,PFN-BODi,levy,138.0,,0.43333333333333335,0.8,0.6333333333333333
139,PFN-BODi,levy,139.0,,0.4666666666666667,0.8,0.6333333333333333
140,PFN-BODi,levy,140.0,,0.4666666666666667,0.8,0.6333333333333333
141,PFN-BODi,levy,141.0,,0.4666666666666667,0.8,0.6333333333333333
142,PFN-BODi,levy,142.0,,0.4666666666666667,0.8,0.6333333333333333
143,PFN-BODi,levy,143.0,,0.43333333333333335,0.8,0.6333333333333333
144,PFN-BODi,levy,144.0,,0.4666666666666667,0.8,0.6333333333333333
145,PFN-BODi,levy,145.0,,0.43333333333333335,0.8,0.6333333333333333
146,PFN-BODi,levy,146.0,,0.5,0.8333333333333334,0.6666666666666666
147,PFN-BODi,levy,147.0,,0.5,0.8333333333333334,0.6666666666666666
148,PFN-BODi,levy,148.0,,0.5,0.8333333333333334,0.6666666666666666
149,PFN-BODi,levy,149.0,,0.5,0.8333333333333334,0.6666666666666666
150,PFN-BODi,levy,150.0,,0.5,0.8333333333333334,0.6666666666666666
151,PFN-BODi,levy,151.0,,0.5,0.8008333333333326,0.6666666666666666
152,PFN-BODi,levy,152.0,,0.5,0.8333333333333334,0.6666666666666666
153,PFN-BODi,levy,153.0,,0.5,0.8333333333333334,0.6666666666666666
154,PFN-BODi,levy,154.0,,0.5,0.8333333333333334,0.6666666666666666
155,PFN-BODi,levy,155.0,,0.5,0.8333333333333334,0.6666666666666666
156,PFN-BODi,levy,156.0,,0.5,0.8333333333333334,0.6666666666666666
157,PFN-BODi,levy,157.0,,0.5,0.8333333333333334,0.6666666666666666
158,PFN-BODi,levy,158.0,,0.5,0.8008333333333326,0.6666666666666666
159,PFN-BODi,levy,159.0,,0.5,0.8333333333333334,0.6666666666666666
160,PFN-BODi,levy,160.0,,0.5,0.8333333333333334,0.6666666666666666
161,PFN-BODi,levy,161.0,,0.5,0.8333333333333334,0.6666666666666666
162,PFN-BODi,levy,162.0,,0.5,0.8,0.6666666666666666
163,PFN-BODi,levy,163.0,,0.5333333333333333,0.8666666666666667,0.7
164,PFN-BODi,levy,164.0,,0.5333333333333333,0.834166666666666,0.7
165,PFN-BODi,levy,165.0,,0.5333333333333333,0.8666666666666667,0.7
166,PFN-BODi,levy,166.0,,0.5333333333333333,0.8666666666666667,0.7
167,PFN-BODi,levy,167.0,,0.5,0.8333333333333334,0.7
168,PFN-BODi,levy,168.0,,0.5666666666666667,0.9,0.7333333333333333
169,PFN-BODi,levy,169.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
170,PFN-BODi,levy,170.0,,0.5666666666666667,0.8674999999999993,0.7333333333333333
171,PFN-BODi,levy,171.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
172,PFN-BODi,levy,172.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
173,PFN-BODi,levy,173.0,,0.5666666666666667,0.9,0.7333333333333333
174,PFN-BODi,levy,174.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
175,PFN-BODi,levy,175.0,,0.5666666666666667,0.9,0.7333333333333333
176,PFN-BODi,levy,176.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
177,PFN-BODi,levy,177.0,,0.5666666666666667,0.8666666666666667,0.7333333333333333
178,PFN-BODi,levy,178.0,,0.5666666666666667,0.9,0.7333333333333333
179,PFN-BODi,levy,179.0,,0.5666666666666667,0.9,0.7333333333333333
180,PFN-BODi,levy,180.0,,0.5333333333333333,0.8666666666666667,0.7
181,PFN-BODi,levy,181.0,,0.5333333333333333,0.8666666666666667,0.7
182,PFN-BODi,levy,182.0,,0.5333333333333333,0.8666666666666667,0.7
183,PFN-BODi,levy,183.0,,0.5333333333333333,0.834166666666666,0.7
184,PFN-BODi,levy,184.0,,0.5333333333333333,0.8666666666666667,0.7
185,PFN-BODi,levy,185.0,,0.5333333333333333,0.8666666666666667,0.7
186,PFN-BODi,levy,186.0,,0.5333333333333333,0.8666666666666667,0.7
187,PFN-BODi,levy,187.0,,0.5333333333333333,0.8666666666666667,0.7
188,PFN-BODi,levy,188.0,,0.5333333333333333,0.8666666666666667,0.7
189,PFN-BODi,levy,189.0,,0.5333333333333333,0.8666666666666667,0.7
190,PFN-BODi,levy,190.0,,0.5333333333333333,0.8666666666666667,0.7
191,PFN-BODi,levy,191.0,,0.5333333333333333,0.8666666666666667,0.7
192,PFN-BODi,levy,192.0,,0.5333333333333333,0.8333333333333334,0.7
193,PFN-BODi,levy,193.0,,0.5333333333333333,0.8666666666666667,0.7
194,PFN-BODi,levy,194.0,,0.5333333333333333,0.8666666666666667,0.7
195,PFN-BODi,levy,195.0,,0.5333333333333333,0.8666666666666667,0.7
196,PFN-BODi,levy,196.0,,0.5333333333333333,0.8666666666666667,0.7
197,PFN-BODi,levy,197.0,,0.5333333333333333,0.8666666666666667,0.7
198,PFN-BODi,levy,198.0,,0.5333333333333333,0.8666666666666667,0.7
199,PFN-BODi,levy,199.0,,0.5333333333333333,0.8666666666666667,0.7
200,PFN-BODi,levy,200.0,,0.5333333333333333,0.8666666666666667,0.7
0,PFN-Casmopolitan,All Tasks,0.0,,0.5,0.5,0.5
1,PFN-Casmopolitan,All Tasks,1.0,,0.4861111111111111,0.5805555555555556,0.5305555555555556
2,PFN-Casmopolitan,All Tasks,2.0,,0.4722222222222222,0.5861111111111111,0.5305555555555556
3,PFN-Casmopolitan,All Tasks,3.0,,0.4888194444444444,0.616736111111111,0.55
4,PFN-Casmopolitan,All Tasks,4.0,,0.5416666666666666,0.6638888888888889,0.6027777777777777
5,PFN-Casmopolitan,All Tasks,5.0,,0.5416666666666666,0.6666666666666666,0.6055555555555555
6,PFN-Casmopolitan,All Tasks,6.0,,0.55,0.6806249999999999,0.6194444444444445
7,PFN-Casmopolitan,All Tasks,7.0,,0.5361111111111111,0.6694444444444444,0.6055555555555555
8,PFN-Casmopolitan,All Tasks,8.0,,0.5305555555555556,0.6638888888888889,0.5944444444444444
9,PFN-Casmopolitan,All Tasks,9.0,,0.5,0.6388888888888888,0.5722222222222222
10,PFN-Casmopolitan,All Tasks,10.0,,0.5082638888888888,0.65,0.5777777777777777
11,PFN-Casmopolitan,All Tasks,11.0,,0.5388194444444444,0.6805555555555556,0.6083333333333333
12,PFN-Casmopolitan,All Tasks,12.0,,0.5027777777777778,0.6444444444444445,0.5694444444444444
13,PFN-Casmopolitan,All Tasks,13.0,,0.4861111111111111,0.6277777777777778,0.5611111111111111
14,PFN-Casmopolitan,All Tasks,14.0,,0.4722222222222222,0.6166666666666667,0.5444444444444444
15,PFN-Casmopolitan,All Tasks,15.0,,0.4777777777777778,0.6194444444444445,0.5527777777777778
16,PFN-Casmopolitan,All Tasks,16.0,,0.475,0.6111111111111112,0.5416666666666666
17,PFN-Casmopolitan,All Tasks,17.0,,0.4748611111111111,0.6222222222222222,0.5472222222222223
18,PFN-Casmopolitan,All Tasks,18.0,,0.45555555555555555,0.5972222222222222,0.5277777777777778
19,PFN-Casmopolitan,All Tasks,19.0,,0.4888888888888889,0.6277777777777778,0.5583333333333333
20,PFN-Casmopolitan,All Tasks,20.0,,0.48333333333333334,0.6222222222222222,0.55
21,PFN-Casmopolitan,All Tasks,21.0,,0.494375,0.6305555555555555,0.5583333333333333
22,PFN-Casmopolitan,All Tasks,22.0,,0.4832638888888889,0.6195138888888888,0.5527777777777778
23,PFN-Casmopolitan,All Tasks,23.0,,0.46944444444444444,0.6055555555555555,0.5333333333333333
24,PFN-Casmopolitan,All Tasks,24.0,,0.4583333333333333,0.6055555555555555,0.5361111111111111
25,PFN-Casmopolitan,All Tasks,25.0,,0.4638888888888889,0.6027777777777777,0.5305555555555556
26,PFN-Casmopolitan,All Tasks,26.0,,0.4527083333333333,0.5972222222222222,0.525
27,PFN-Casmopolitan,All Tasks,27.0,,0.42777777777777776,0.5777777777777777,0.5
28,PFN-Casmopolitan,All Tasks,28.0,,0.40270833333333333,0.5472916666666666,0.4777777777777778
29,PFN-Casmopolitan,All Tasks,29.0,,0.4,0.5416666666666666,0.4722222222222222
30,PFN-Casmopolitan,All Tasks,30.0,,0.4138194444444444,0.5583333333333333,0.4861111111111111
31,PFN-Casmopolitan,All Tasks,31.0,,0.40555555555555556,0.5555555555555556,0.48055555555555557
32,PFN-Casmopolitan,All Tasks,32.0,,0.40826388888888887,0.5500694444444444,0.4777777777777778
33,PFN-Casmopolitan,All Tasks,33.0,,0.4138194444444444,0.5556249999999999,0.4861111111111111
34,PFN-Casmopolitan,All Tasks,34.0,,0.41659722222222223,0.5638888888888889,0.49166666666666664
35,PFN-Casmopolitan,All Tasks,35.0,,0.40555555555555556,0.5556249999999999,0.48055555555555557
36,PFN-Casmopolitan,All Tasks,36.0,,0.40555555555555556,0.5527777777777778,0.4777777777777778
37,PFN-Casmopolitan,All Tasks,37.0,,0.38604166666666667,0.5278472222222221,0.46111111111111114
38,PFN-Casmopolitan,All Tasks,38.0,,0.38604166666666667,0.5278472222222221,0.4583333333333333
39,PFN-Casmopolitan,All Tasks,39.0,,0.39993055555555557,0.5416666666666666,0.4722222222222222
40,PFN-Casmopolitan,All Tasks,40.0,,0.3888888888888889,0.5333333333333333,0.46111111111111114
41,PFN-Casmopolitan,All Tasks,41.0,,0.38055555555555554,0.525,0.4527777777777778
42,PFN-Casmopolitan,All Tasks,42.0,,0.37777777777777777,0.5222222222222223,0.4527777777777778
43,PFN-Casmopolitan,All Tasks,43.0,,0.39166666666666666,0.5333333333333333,0.4638888888888889
44,PFN-Casmopolitan,All Tasks,44.0,,0.39715277777777774,0.5333333333333333,0.46944444444444444
45,PFN-Casmopolitan,All Tasks,45.0,,0.39444444444444443,0.5361111111111111,0.4666666666666667
46,PFN-Casmopolitan,All Tasks,46.0,,0.38604166666666667,0.5416666666666666,0.4666666666666667
47,PFN-Casmopolitan,All Tasks,47.0,,0.3888888888888889,0.5306249999999999,0.46111111111111114
48,PFN-Casmopolitan,All Tasks,48.0,,0.4054861111111111,0.5473611111111111,0.4777777777777778
49,PFN-Casmopolitan,All Tasks,49.0,,0.39986111111111117,0.5416666666666666,0.4722222222222222
50,PFN-Casmopolitan,All Tasks,50.0,,0.3861111111111111,0.5361111111111111,0.4583333333333333
51,PFN-Casmopolitan,All Tasks,51.0,,0.3611111111111111,0.5055555555555555,0.43333333333333335
52,PFN-Casmopolitan,All Tasks,52.0,,0.3611111111111111,0.5,0.43333333333333335
53,PFN-Casmopolitan,All Tasks,53.0,,0.36944444444444446,0.5166666666666667,0.4444444444444444
54,PFN-Casmopolitan,All Tasks,54.0,,0.38333333333333336,0.5250694444444444,0.45555555555555555
55,PFN-Casmopolitan,All Tasks,55.0,,0.3915972222222222,0.5333333333333333,0.46111111111111114
56,PFN-Casmopolitan,All Tasks,56.0,,0.41388888888888886,0.5555555555555556,0.48333333333333334
57,PFN-Casmopolitan,All Tasks,57.0,,0.39444444444444443,0.5444444444444444,0.4722222222222222
58,PFN-Casmopolitan,All Tasks,58.0,,0.3888888888888889,0.5389583333333332,0.4666666666666667
59,PFN-Casmopolitan,All Tasks,59.0,,0.41104166666666664,0.5472916666666666,0.4777777777777778
60,PFN-Casmopolitan,All Tasks,60.0,,0.40270833333333333,0.55,0.475
61,PFN-Casmopolitan,All Tasks,61.0,,0.4,0.5361805555555554,0.46944444444444444
62,PFN-Casmopolitan,All Tasks,62.0,,0.39444444444444443,0.5361111111111111,0.4638888888888889
63,PFN-Casmopolitan,All Tasks,63.0,,0.4027777777777778,0.5388888888888889,0.46944444444444444
64,PFN-Casmopolitan,All Tasks,64.0,,0.3972222222222222,0.5445138888888887,0.46944444444444444
65,PFN-Casmopolitan,All Tasks,65.0,,0.394375,0.5472222222222223,0.46944444444444444
66,PFN-Casmopolitan,All Tasks,66.0,,0.3972222222222222,0.5388888888888889,0.46944444444444444
67,PFN-Casmopolitan,All Tasks,67.0,,0.39993055555555557,0.55,0.475
68,PFN-Casmopolitan,All Tasks,68.0,,0.40270833333333333,0.5528472222222222,0.48055555555555557
69,PFN-Casmopolitan,All Tasks,69.0,,0.42215277777777777,0.5694444444444444,0.49722222222222223
70,PFN-Casmopolitan,All Tasks,70.0,,0.42493055555555553,0.5722916666666665,0.49722222222222223
71,PFN-Casmopolitan,All Tasks,71.0,,0.4361111111111111,0.5778472222222221,0.5055555555555555
72,PFN-Casmopolitan,All Tasks,72.0,,0.41104166666666664,0.5583333333333333,0.4861111111111111
73,PFN-Casmopolitan,All Tasks,73.0,,0.4111111111111111,0.5527777777777778,0.4861111111111111
74,PFN-Casmopolitan,All Tasks,74.0,,0.4083333333333333,0.5528472222222222,0.48055555555555557
75,PFN-Casmopolitan,All Tasks,75.0,,0.4111111111111111,0.5583333333333333,0.48055555555555557
76,PFN-Casmopolitan,All Tasks,76.0,,0.3888888888888889,0.5305555555555556,0.46111111111111114
77,PFN-Casmopolitan,All Tasks,77.0,,0.3832638888888889,0.5277777777777778,0.4583333333333333
78,PFN-Casmopolitan,All Tasks,78.0,,0.3861111111111111,0.5277777777777778,0.4527777777777778
79,PFN-Casmopolitan,All Tasks,79.0,,0.375,0.5167361111111111,0.44722222222222224
80,PFN-Casmopolitan,All Tasks,80.0,,0.37777777777777777,0.5166666666666667,0.44722222222222224
81,PFN-Casmopolitan,All Tasks,81.0,,0.38055555555555554,0.5222222222222223,0.44722222222222224
82,PFN-Casmopolitan,All Tasks,82.0,,0.38604166666666667,0.5194444444444445,0.45
83,PFN-Casmopolitan,All Tasks,83.0,,0.3832638888888889,0.5222916666666666,0.45
84,PFN-Casmopolitan,All Tasks,84.0,,0.38055555555555554,0.5166666666666667,0.45
85,PFN-Casmopolitan,All Tasks,85.0,,0.37222222222222223,0.5166666666666667,0.4444444444444444
86,PFN-Casmopolitan,All Tasks,86.0,,0.37222222222222223,0.5111111111111111,0.44166666666666665
87,PFN-Casmopolitan,All Tasks,87.0,,0.36666666666666664,0.5138888888888888,0.4388888888888889
88,PFN-Casmopolitan,All Tasks,88.0,,0.3611111111111111,0.5111111111111111,0.4388888888888889
89,PFN-Casmopolitan,All Tasks,89.0,,0.36944444444444446,0.5111111111111111,0.4361111111111111
90,PFN-Casmopolitan,All Tasks,90.0,,0.35833333333333334,0.5027777777777778,0.4305555555555556
91,PFN-Casmopolitan,All Tasks,91.0,,0.3472222222222222,0.49729166666666663,0.425
92,PFN-Casmopolitan,All Tasks,92.0,,0.3472222222222222,0.49166666666666664,0.41944444444444445
93,PFN-Casmopolitan,All Tasks,93.0,,0.3638888888888889,0.5000694444444443,0.4305555555555556
94,PFN-Casmopolitan,All Tasks,94.0,,0.3499305555555555,0.49173611111111104,0.41944444444444445
95,PFN-Casmopolitan,All Tasks,95.0,,0.3527777777777778,0.49444444444444446,0.425
96,PFN-Casmopolitan,All Tasks,96.0,,0.34715277777777775,0.49173611111111104,0.41944444444444445
97,PFN-Casmopolitan,All Tasks,97.0,,0.3499305555555555,0.49444444444444446,0.41944444444444445
98,PFN-Casmopolitan,All Tasks,98.0,,0.35,0.49166666666666664,0.4222222222222222
99,PFN-Casmopolitan,All Tasks,99.0,,0.34715277777777775,0.49729166666666663,0.4222222222222222
100,PFN-Casmopolitan,All Tasks,100.0,,0.3527777777777778,0.49166666666666664,0.4222222222222222
101,PFN-Casmopolitan,All Tasks,101.0,,0.35555555555555557,0.5027777777777778,0.425
102,PFN-Casmopolitan,All Tasks,102.0,,0.36944444444444446,0.5056249999999999,0.4388888888888889
103,PFN-Casmopolitan,All Tasks,103.0,,0.37222222222222223,0.5111805555555554,0.4388888888888889
104,PFN-Casmopolitan,All Tasks,104.0,,0.369375,0.5111111111111111,0.44166666666666665
105,PFN-Casmopolitan,All Tasks,105.0,,0.38055555555555554,0.5222222222222223,0.4527777777777778
106,PFN-Casmopolitan,All Tasks,106.0,,0.3888888888888889,0.5333333333333333,0.4583333333333333
107,PFN-Casmopolitan,All Tasks,107.0,,0.3915972222222222,0.5388888888888889,0.4638888888888889
108,PFN-Casmopolitan,All Tasks,108.0,,0.38333333333333336,0.5277777777777778,0.45555555555555555
109,PFN-Casmopolitan,All Tasks,109.0,,0.3861111111111111,0.5278472222222221,0.45555555555555555
110,PFN-Casmopolitan,All Tasks,110.0,,0.38333333333333336,0.5305555555555556,0.45555555555555555
111,PFN-Casmopolitan,All Tasks,111.0,,0.3638194444444444,0.5139583333333332,0.4388888888888889
112,PFN-Casmopolitan,All Tasks,112.0,,0.36104166666666665,0.5055555555555555,0.4361111111111111
113,PFN-Casmopolitan,All Tasks,113.0,,0.369375,0.5111111111111111,0.43333333333333335
114,PFN-Casmopolitan,All Tasks,114.0,,0.36104166666666665,0.5,0.42777777777777776
115,PFN-Casmopolitan,All Tasks,115.0,,0.35,0.5028472222222221,0.42777777777777776
116,PFN-Casmopolitan,All Tasks,116.0,,0.35555555555555557,0.5,0.42777777777777776
117,PFN-Casmopolitan,All Tasks,117.0,,0.3527777777777778,0.5,0.42777777777777776
118,PFN-Casmopolitan,All Tasks,118.0,,0.35555555555555557,0.5027777777777778,0.42777777777777776
119,PFN-Casmopolitan,All Tasks,119.0,,0.35833333333333334,0.5028472222222221,0.4305555555555556
120,PFN-Casmopolitan,All Tasks,120.0,,0.3527777777777778,0.49173611111111104,0.425
121,PFN-Casmopolitan,All Tasks,121.0,,0.3499305555555555,0.49166666666666664,0.4222222222222222
122,PFN-Casmopolitan,All Tasks,122.0,,0.3527777777777778,0.5,0.42777777777777776
123,PFN-Casmopolitan,All Tasks,123.0,,0.36944444444444446,0.5111111111111111,0.4388888888888889
124,PFN-Casmopolitan,All Tasks,124.0,,0.35833333333333334,0.5055555555555555,0.43333333333333335
125,PFN-Casmopolitan,All Tasks,125.0,,0.35555555555555557,0.49722222222222223,0.425
126,PFN-Casmopolitan,All Tasks,126.0,,0.3415972222222222,0.48062499999999997,0.41388888888888886
127,PFN-Casmopolitan,All Tasks,127.0,,0.3554861111111111,0.4861111111111111,0.41944444444444445
128,PFN-Casmopolitan,All Tasks,128.0,,0.3611111111111111,0.49722222222222223,0.425
129,PFN-Casmopolitan,All Tasks,129.0,,0.35555555555555557,0.49166666666666664,0.425
130,PFN-Casmopolitan,All Tasks,130.0,,0.3611111111111111,0.5027777777777778,0.4305555555555556
131,PFN-Casmopolitan,All Tasks,131.0,,0.3638888888888889,0.5,0.4305555555555556
132,PFN-Casmopolitan,All Tasks,132.0,,0.35555555555555557,0.5027777777777778,0.4305555555555556
133,PFN-Casmopolitan,All Tasks,133.0,,0.375,0.5138888888888888,0.44166666666666665
134,PFN-Casmopolitan,All Tasks,134.0,,0.3721527777777778,0.5138888888888888,0.44166666666666665
135,PFN-Casmopolitan,All Tasks,135.0,,0.37493055555555554,0.5111805555555554,0.44166666666666665
136,PFN-Casmopolitan,All Tasks,136.0,,0.369375,0.5139583333333332,0.44166666666666665
